Códice	token	lema	pos
ALX	desafiado	desafiar	VMPS0SM
ALX	costado	costado	NCMS000
ALX	cabo	cabo	NCMS000
ALX	criado	criado	NCMS000
ALX	fecho	hacer	VMPS0SM
ALX	prouecho	provecho	NCMS000
ALX	derecho	derecho	NCMS000
ALX	despecho	despecho	NCMS000
ALX	pescoçada	pescozada	NCFS000
ALX	espada	espada	NCFS000
ALX	tornada	tornar	VMPS0SF
ALX	sacada	sacar	VMPS0SF
ALX	almofre	UNK	NCMS000
ALX	golpe	golpe	NCMS000
ALX	ombre	hombre	NCMS000
ALX	pobre	pobre	AQ0CS0
ALX	affolado	afollar	VMPS0SM
ALX	fado	hado	NCMS000
ALX	desarrado	desarrado	AQ0MS0
ALX	auenturado	aventurado	AQ0MS0
ALX	fer	hacer	VMN0000
ALX	ualer	valer	VMN0000
ALX	meter	meter	VMN0000
ALX	uençer	vencer	VMN0000
ALX	espada	espada	NCFS000
ALX	pesaua	pesar	VMII1S0
ALX	laçada	lazada	NCFS000
ALX	nada	nada	PI0CS000
ALX	tirando	tirar	VMG0000
ALX	apretando	apretar	VMG0000
ALX	tomado	tomar	VMPS0SM
ALX	leuado	llevar	VMPS0SM
ALX	mano	mano	NCFS000
ALX	lazdrado	lacerar	VMPS0SM
ALX	poco	poco	PI0MS000
ALX	loco	loco	NCMS000
ALX	sopo	saber	VMIS3S0
ALX	otro	otro	PI0MS000
ALX	cauallero	caballero	NCMS000
ALX	sinero	UNK	NCMS000
ALX	otero	otero	NCMS000
ALX	artero	artero	AQ0MS0
ALX	hermana	hermano	NCFS000
ALX	manna	maná	NCMS000
ALX	sanna	saña	NCFS000
ALX	maçana	mancana	NCFS000
ALX	leal	leal	AQ0CS0
ALX	mal	mal	NCMS000
ALX	atal	a·tal	SPS00·DD0CS0
ALX	sinal	señal	NCFS000
ALX	yrado	airar	VMPS0SM
ALX	soberuiado	soberbiar	VMPS0SM
ALX	parado	parar	VMPS0SM
ALX	desguisado	desaguisado	AQ0MS0
ALX	Razon	razón	NCFS000
ALX	non	no	RN
ALX	composiçion	composición	NCFS000
ALX	dissension	disensión	NCFS000
ALX	liurado	librar	VMPS0SM
ALX	fado	hado	NCMS000
ALX	matado	matar	VMPS0SM
ALX	mandado	mandado	NCMS000
ALX	espantado	espantar	VMPS0SM
ALX	cobrado	cobrar	VMPS0SM
ALX	mortiguados	amortiguar	VMPS0PM
ALX	auiltados	aviltar	VMPS0PM
ALX	morramos	morir	VMSP1P0
ALX	seamos	ser	VSSP1P0
ALX	denodadas	denodado	AQ0FP0
ALX	paradas	parar	VMPS0PF
ALX	tammannas	tamaño	AQ0FP0
ALX	iornadas	jornada	NCFP000
ALX	entrar	entrar	VMN0000
ALX	quemar	quemar	VMN0000
ALX	hermar	yermar	VMN0000
ALX	habitar	habitar	VMN0000
ALX	seer	ser	VSN0000
ALX	ueer	ver	VMN0000
ALX	poder	poder	NCMS000
ALX	rreboluer	revolver	VMN0000
ALX	cabdal	caudal	AQ0CS0
ALX	campal	campal	AQ0CS0
ALX	arenal	arenal	NCMS000
ALX	perenal	perennal	AQ0CS0
ALX	bolondrones	UNK	NCMP000
ALX	barones	barón	NCMP000
ALX	criaçones	UNK	NCFP000
ALX	barones	barón	NCMP000
ALX	linnage	linaje	NCMS000
ALX	message	mensaje	NCMS000
ALX	relamon	UNK	NCFS000
ALX	coraçon	corazón	NCMS000
ALX	garnison	UNK	NCMS000
ALX	sazon	sazón	NCFS000
ALX	uengar	vengar	VMN0000
ALX	matar	matar	VMN0000
ALX	tomar	tomar	VMN0000
ALX	quedar	quedar	VMN0000
ALX	golpado	UNK	NCMS000
ALX	yrado	airar	VMPS0SM
ALX	sinalado	señalado	AQ0MS0
ALX	robado	robar	VMPS0SM
ALX	onta	honta	NCFS000
ALX	afruenta	afrenta	NCFS000
ALX	demofonta	UNK	NCFS000
ALX	conta	cuenta	NCFS000
ALX	muerto	morir	VMPS0SM
ALX	tuerto	tuerto	NCMS000
ALX	cuerpo	cuerpo	NCMS000
ALX	puerto	puerto	NCMS000
ALX	loriga	loriga	NCFS000
ALX	uiga	viga	NCFS000
ALX	amiga	amigo	NCFS000
ALX	nemiga	enemigo	NCFS000
ALX	caydos	caído	NCMP000
ALX	perdidos	perder	VMPS0PM
ALX	ydos	ir	VMPS0PM
ALX	ençendidos	encender	VMPS0PM
ALX	uençer	vencer	VMN0000
ALX	caer	caer	VMN0000
ALX	fer	hacer	VMN0000
ALX	reboluer	revolver	VMN0000
ALX	companeros	compañero	NCMP000
ALX	caualleros	caballero	NCMP000
ALX	corseros	UNK	AQ0MP0
ALX	corderos	cordero	NCMP000
ALX	mortales	mortal	AQ0CP0
ALX	cabdales	caudal	AQ0CP0
ALX	tales	tal	PD0CP000
ALX	sinales	señal	NCMP000
ALX	ieiuno	yeyuno	NCMS000
ALX	Alguno	alguno	PI0MS000
ALX	ninguno	ninguno	PI0MS000
ALX	Juno	Juno	NP000P0
ALX	espaldas	espalda	NCFP000
ALX	lançadas	lanzada	NCFP000
ALX	pallas	Palas	NP000P0
ALX	sonadas	sonar	VMPS0PF
ALX	sabedes	saber	VMIP2P0
ALX	paredes	pared	NCFP000
ALX	diomedes	Diomedes	NP000P0
ALX	morreredes	UNK	VMIP2P0
ALX	siella	silla	NCFS000
ALX	mollera	mollera	NCFS000
ALX	cuchiella	cuchilla	NCFS000
ALX	fabriella	UNK	NCFS000
ALX	menor	menor	AQ0CS0
ALX	lidiador	lidiador	NCMS000
ALX	sennor	señor	NCMS000
ALX	maor	mayor	NCCS000
ALX	prestar	prestar	VMN0000
ALX	huuiar	UNK	VMN0000
ALX	estar	estar	VAN0000
ALX	pesar	pesar	NCMS000
ALX	era	ser	VSII1S0
ALX	delantrera	delantera	NCFS000
ALX	primera	primero	AO0FS0
ALX	carrera	carrera	NCFS000
ALX	auenturado	aventurado	AQ0MS0
ALX	denodado	denodado	AQ0MS0
ALX	costado	costado	NCMS000
ALX	prado	prado	NCMS000
ALX	ualientes	valiente	AQ0CP0
ALX	parientes	pariente	NCCP000
ALX	dientes	diente	NCMP000
ALX	yentes	gente	NCFP000
ALX	golpado	UNK	NCMS000
ALX	parado	parar	VMPS0SM
ALX	buscando	buscar	VMG0000
ALX	uando	bando	NCMS000
ALX	Rancura	rancura	NCFS000
ALX	pressura	presura	NCFS000
ALX	auentura	aventura	NCFS000
ALX	amargura	amargura	NCFS000
ALX	ferido	herido	NCMS000
ALX	escarnido	escarnecer	VMPS0SM
ALX	ençendido	encender	VMPS0SM
ALX	defamido	desfamir	VMPS0SM
ALX	quadriello	UNK	NCMS000
ALX	mazello	mancillo	NCMS000
ALX	portiello	portillo	NCMS000
ALX	castiello	castillo	NCMS000
ALX	granados	granado	AQ0MP0
ALX	sinalados	señalado	AQ0MP0
ALX	fablamos	hablar	VMIP1P0
ALX	golpados	golpar	VMPS0PM
ALX	logal	UNK	NCMS000
ALX	al	ál	PI0CS000
ALX	ceruigal	cervical	NCMS000
ALX	igual	igual	NCMS000
ALX	fecho	hacer	VMPS0SM
ALX	derecho	derecho	NCMS000
ALX	despecho	despecho	NCMS000
ALX	trecho	trecho	NCMS000
ALX	alçar	alzar	VMN0000
ALX	çeuar	cebar	VMN0000
ALX	da	dar	VMIP3S0
ALX	parar	parar	VMN0000
ALX	fallar	fallar	VMN0000
ALX	ondrar	honrar	VMN0000
ALX	matar	matar	VMN0000
ALX	far	hacer	VMN0000
ALX	nada	nada	PI0CS000
ALX	uegada	vegada	NCFS000
ALX	quebrada	quebrar	VMPS0SF
ALX	espada	espada	NCFS000
ALX	enflaqueçer	enflaquecer	VMN0000
ALX	encobrir	encubrir	VMN0000
ALX	nozir	nocir	VMN0000
ALX	malditos	maldito	AQ0MP0
ALX	fitos	hito	AQ0MP0
ALX	gritos	grito	NCMP000
ALX	soluitos	UNK	AQ0MP0
ALX	golpar	UNK	VMN0000
ALX	llegar	llegar	VMN0000
ALX	far	hacer	VMN0000
ALX	dexar	dejar	VMN0000
ALX	iazer	yacer	VMN0000
ALX	erger	UNK	NCFS000
ALX	prender	prender	VMN0000
ALX	erger	UNK	NCFS000
ALX	mjente	miente	NCFS000
ALX	siempre	siempre	RG
ALX	uientre	vientre	NCMS000
ALX	campo	campo	NCMS000
ALX	canto	canto	NCMS000
ALX	manto	manto	NCMS000
ALX	escanto	acanto	NCMS000
ALX	encantamientos	encantamiento	NCMP000
ALX	uientos	viento	NCMP000
ALX	sangrientos	sangriento	AQ0MP0
ALX	poluorientos	polvoriento	AQ0MP0
ALX	golpar	UNK	AQ0CS0
ALX	encantar	encantar	VMN0000
ALX	çegar	cegar	VMN0000
ALX	escapar	escapar	VMN0000
ALX	leuiano	liviano	NCMS000
ALX	troiano	troyano	NCMS000
ALX	mano	mano	NCFS000
ALX	danno	daño	NCMS000
ALX	ontada	ahontar	VMPS0SF
ALX	laga	llaga	NCFS000
ALX	mesnada	mesnada	NCFS000
ALX	çaga	zaga	NCFS000
ALX	guarido	guarir	VMPS0SM
ALX	priso	prender	VMIS3S0
ALX	apellido	apellido	NCMS000
ALX	porfazido	profazar	VMPS0SM
ALX	lidiar	lidiar	VMN0000
ALX	finar	finar	VMN0000
ALX	taiar	tajar	VMN0000
ALX	uagar	vagar	NCMS000
ALX	presiera	UNK	VMSI3S0
ALX	fiera	fiero	AQ0FS0
ALX	feriera	herir	VMSI3S0
ALX	seria	ser	VSIC1S0
ALX	refierta	reyerta	NCFS000
ALX	cubierta	cubierta	NCFS000
ALX	pierna	pierna	NCFS000
ALX	espierta	despertar	VMPS0SF
ALX	echando	echar	VMG0000
ALX	feriendo	herir	VMG0000
ALX	foyendo	huir	VMG0000
ALX	bendeziendo	UNK	VMG0000
ALX	braua	bravo	AQ0FS0
ALX	escapaua	escapar	VMII3S0
ALX	acapdelaua	UNK	VMII3S0
ALX	fablaua	hablar	VMII3S0
ALX	durar	durar	VMN0000
ALX	tornar	tornar	VMN0000
ALX	uagar	vagar	NCMS000
ALX	estar	estar	VAN0000
ALX	cansado	cansar	VMPS0SM
ALX	desbaratado	desbaratar	VMPS0SM
ALX	peccado	pecado	NCMS000
ALX	campo	campo	NCMS000
ALX	azes	haz	NCMP000
ALX	tales	tal	PD0CP000
ALX	façes	haz	NCMP000
ALX	desondrades	UNK	VMSP2P0
ALX	encontrado	encontrar	VMPS0SM
ALX	grado	grado	NCMS000
ALX	cabo	cabo	NCMS000
ALX	mercado	mercado	NCMS000
ALX	cogendo	coger	VMG0000
ALX	feriendo	herir	VMG0000
ALX	fuyendo	huir	VMG0000
ALX	riendo	reír	VMG0000
ALX	troianos	troyano	NCMP000
ALX	manos	mano	NCFP000
ALX	adianos	UNK	AQ0MP0
ALX	hermanos	hermano	NCMP000
ALX	dauan	dar	VMII3P0
ALX	dexauan	dejar	VMII3P0
ALX	manauan	manar	VMII3P0
ALX	dauan	dar	VMII3P0
ALX	peso	peso	NCMS000
ALX	seso	seso	NCMS000
ALX	preso	preso	AQ0MS0
ALX	queso	queso	NCMS000
ALX	nouel	novel	AQ0CS0
ALX	ael	a·el	SPS00·DA0MS0
ALX	budel	UNK	NCMS000
ALX	enel	en·el	SPS00·DA0MS0
ALX	tienda	tienda	NCFS000
ALX	fazienda	hacienda	NCFS000
ALX	cuenta	cuenta	NCFS000
ALX	fazienda	hacienda	NCFS000
ALX	porfaçados	profazar	VMPS0PM
ALX	denodados	denodado	AQ0MP0
ALX	ensennados	enseñar	VMPS0PM
ALX	embargados	embargar	VMPS0PM
ALX	porfiosos	porfioso	AQ0MP0
ALX	espumosos	espumoso	AQ0MP0
ALX	ombros	hombro	NCMP000
ALX	otros	otro	PI0MP000
ALX	fado	hado	NCMS000
ALX	ensellado	ensillar	VMPS0SM
ALX	arrauato	UNK	NCMS000
ALX	campo	campo	NCMS000
ALX	engannados	engañar	VMPS0PM
ALX	tornados	tornado	NCMP000
ALX	yrados	airar	VMPS0PM
ALX	affollados	afollar	VMPS0PM
ALX	fazer	hacer	VMN0000
ALX	entender	entender	VMN0000
ALX	tener	tener	VMN0000
ALX	menester	menester	NCMS000
ALX	cyrios	cirio	NCMP000
ALX	çiliçios	cilicio	NCMP000
ALX	lilios	lirio	NCMP000
ALX	quirios	UNK	NCMP000
ALX	dezien	decir	VMII3P0
ALX	conosçien	conocer	VMII3P0
ALX	matarien	matar	VMIC3P0
ALX	persseguien	UNK	VMII3P0
ALX	fijuelo	hijo	NCMS000
ALX	luego	luego	RG
ALX	moçuelo	mozuelo	NCMS000
ALX	aguero	agüero	NCMS000
ALX	sabor	sabor	NCMS000
ALX	pauor	pavor	NCMS000
ALX	sabidor	sabedor	AQ0MS0
ALX	paor	pavor	NCMS000
ALX	faz	faz	NCFS000
ALX	paz	paz	NCFS000
ALX	plaz	placer	VMIP3S0
ALX	az	haz	NCMS000
ALX	mala	malo	AQ0FS0
ALX	bataia	batalla	NCFS000
ALX	falla	falla	NCFS000
ALX	taula	tabla	NCFS000
ALX	mesurado	mesurado	AQ0MS0
ALX	callado	callar	VMPS0SM
ALX	engannado	engañar	VMPS0SM
ALX	golpado	UNK	NCMS000
ALX	amor	amor	NCMS000
ALX	sabidor	sabedor	AQ0MS0
ALX	onor	honor	NCMS000
ALX	criador	criador	NCMS000
ALX	companna	compaña	NCFS000
ALX	façanna	hazaña	NCFS000
ALX	montanna	montaña	NCFS000
ALX	sanna	saña	NCFS000
ALX	grandia	grandía	NCFS000
ALX	podia	poder	VMII3S0
ALX	estorçia	UNK	NCFS000
ALX	pareçia	parecer	VMII3S0
ALX	relamon	UNK	NCFS000
ALX	mençion	mención	NCFS000
ALX	coraçon	corazón	NCMS000
ALX	mission	misión	NCFS000
ALX	acometiendo	acometer	VMG0000
ALX	miedo	miedo	NCMS000
ALX	metiendo	meter	VMG0000
ALX	Riyendo	reír	VMG0000
ALX	trastornar	trastornar	VMN0000
ALX	guardar	guardar	VMN0000
ALX	uagar	vagar	NCMS000
ALX	descabeçar	descabezar	VMN0000
ALX	refoyr	rehuir	VMN0000
ALX	yr	ir	VMN0000
ALX	encobrir	encubrir	VMN0000
ALX	nozir	nocir	VMN0000
ALX	sabie	saber	VMII3S0
ALX	fazie	hacer	VMII3S0
ALX	querie	querer	VMII3S0
ALX	ualie	valer	VMII3S0
ALX	rayz	raíz	NCFS000
ALX	çeruiz	cerviz	NCFS000
ALX	diz	decir	VMIP3S0
ALX	terliz	terliz	NCMS000
ALX	ferida	herida	NCFS000
ALX	camisa	camisa	NCFS000
ALX	biua	vivo	AQ0FS0
ALX	uengada	vengar	VMPS0SF
ALX	uasera	vasera	NCFS000
ALX	manera	manera	NCFS000
ALX	mollera	mollera	NCFS000
ALX	carrera	carrera	NCFS000
ALX	uez	vez	NCFS000
ALX	rafez	rahez	AQ0CS0
ALX	fallez	UNK	NCCS000
ALX	pez	pez	NCFS000
ALX	uegada	vegada	NCFS000
ALX	ondrada	honrado	AQ0FS0
ALX	deliurada	delibrar	VMPS0SF
ALX	yrados	airar	VMPS0PM
ALX	castigados	castigar	VMPS0PM
ALX	descabeçados	descabezado	AQ0MP0
ALX	desbaratados	desbaratar	VMPS0PM
ALX	lugar	lugar	NCMS000
ALX	pesar	pesar	NCMS000
ALX	quedar	quedar	VMN0000
ALX	matar	matar	VMN0000
ALX	maor	mayor	AQ0CS0
ALX	peor	peor	AQ0CS0
ALX	sennor	señor	NCMS000
ALX	pauor	pavor	NCMS000
ALX	ualladar	valladar	NCMS000
ALX	amparar	amparar	VMN0000
ALX	rrancar	UNK	VMN0000
ALX	entrar	entrar	VMN0000
ALX	uagaua	vacar	VMII3S0
ALX	osaua	osar	VMII1S0
ALX	estaua	estar	VAII1S0
ALX	huuiaua	UNK	VMII3S0
ALX	encoraiados	encorajar	VMPS0PM
ALX	encarniçados	encarnizar	VMPS0PM
ALX	dannos	daño	NCMP000
ALX	errados	errar	VMPS0PM
ALX	durado	durar	VMPS0SM
ALX	passado	pasar	VMPS0SM
ALX	recabdado	recaudar	VMPS0SM
ALX	llegado	llegar	VMPS0SM
ALX	yrado	airar	VMPS0SM
ALX	oluidado	olvidar	VMPS0SM
ALX	alçado	alzar	VMPS0SM
ALX	cuedado	cuidado	NCMS000
ALX	messageros	mensajero	AQ0MP0
ALX	terçeros	tercero	AO0MP0
ALX	braçeros	bracero	AQ0MP0
ALX	agoreros	agorero	NCMP000
ALX	cansados	cansar	VMPS0PM
ALX	caualgados	cabalgar	VMPS0PM
ALX	arredrados	arredrar	VMPS0PM
ALX	osados	osado	AQ0MP0
ALX	ualer	valer	NCMS000
ALX	ueer	ver	VMN0000
ALX	prender	prender	VMN0000
ALX	uençer	vencer	VMN0000
ALX	alegria	alegría	NCFS000
ALX	meioria	mejoría	NCFS000
ALX	hermitania	UNK	NCFS000
ALX	caualleria	caballería	NCFS000
ALX	guaridos	guarir	VMPS0PM
ALX	ardidos	ardido	AQ0MP0
ALX	feridos	herir	VMPS0PM
ALX	tollidos	toller	VMPS0PM
ALX	cauallero	caballero	NCMS000
ALX	conseiero	consejero	NCMS000
ALX	primero	primero	AO0MS0
ALX	sinero	UNK	NCMS000
ALX	çertera	certero	AQ0FS0
ALX	frontera	frontera	NCFS000
ALX	era	ser	VSII1S0
ALX	carrera	carrera	NCFS000
ALX	malon	Malón	NP000G0
ALX	coraçon	corazón	NCMS000
ALX	ladron	ladrón	NCMS000
ALX	non	no	RN
ALX	seer	ser	VSN0000
ALX	deçender	descender	VMN0000
ALX	ueer	ver	VMN0000
ALX	asconder	esconder	VMN0000
ALX	mano	mano	NCFS000
ALX	ligero	ligero	AQ0MS0
ALX	troiano	troyano	NCMS000
ALX	mano	mano	NCFS000
ALX	manifestada	manifestar	VMPS0SF
ALX	nada	nada	PI0CS000
ALX	tirada	tirar	VMPS0SF
ALX	çelada	celada	NCFS000
ALX	tornar	tornar	VMN0000
ALX	llegar	llegar	VMN0000
ALX	entrar	entrar	VMN0000
ALX	uentar	ventar	VMN0000
ALX	primera	primero	NCFS000
ALX	troxera	trojera	NCFS000
ALX	ligeras	ligero	AQ0FP0
ALX	companneras	compañero	NCFP000
ALX	ganançia	ganancia	NCFS000
ALX	graçia	gracia	NCFS000
ALX	françia	Francia	NP000G0
ALX	iactançia	jactancia	NCFS000
ALX	exidos	exir	VMPS0PM
ALX	uenidos	venir	VMPS0PM
ALX	uençidos	vencer	VMPS0PM
ALX	merauijedes	UNK	VMSP2P0
ALX	diomedes	Diomedes	NP000P0
ALX	ueedes	ver	VMIP2P0
ALX	paredes	pared	NCFP000
ALX	quebrantados	quebrantar	VMPS0PM
ALX	estrenados	estrenar	VMPS0PM
ALX	desmaiados	desmayar	VMPS0PM
ALX	peccados	pecado	NCMP000
ALX	tocadas	tocar	VMPS0PF
ALX	paradas	parar	VMPS0PF
ALX	mescladas	mezclar	VMPS0PF
ALX	quaiadas	cuajar	VMPS0PF
ALX	troianos	troyano	NCMP000
ALX	hermanos	hermano	NCMP000
ALX	adianos	UNK	AQ0MP0
ALX	cohermanos	UNK	NCMP000
ALX	poniendo	poner	VMG0000
ALX	enflaqueçiendo	enflaquecer	VMG0000
ALX	rendiendo	rendir	VMG0000
ALX	faziendo	hacer	VMG0000
ALX	hermano	hermano	NCMS000
ALX	mano	mano	NCFS000
ALX	uerano	verano	NCMS000
ALX	iusano	yusano	AQ0MS0
ALX	gradiello	UNK	NCMS000
ALX	castiello	castillo	NCMS000
ALX	monaziello	UNK	NCMS000
ALX	hermaniello	UNK	NCMS000
ALX	embaydos	embair	VMPS0PM
ALX	ençendidos	encender	VMPS0PM
ALX	desmentidos	desmentir	VMPS0PM
ALX	exidos	exir	VMPS0PM
ALX	uagar	vagar	NCMS000
ALX	entrar	entrar	VMN0000
ALX	afincar	afincar	VMN0000
ALX	derrocar	derrocar	VMN0000
ALX	espierto	despierto	AQ0MS0
ALX	ençierto	UNK	AQ0MS0
ALX	descubierto	descubierto	NCMS000
ALX	enxierto	injerir	VMPS0SM
ALX	llamauan	llamar	VMII3P0
ALX	andauan	andar	VMII3P0
ALX	lazdrauan	UNK	VMII3P0
ALX	guyauan	guiar	VMII3P0
ALX	ondrado	honrado	AQ0MS0
ALX	rodeando	rodear	VMG0000
ALX	llegando	llegar	VMG0000
ALX	buscando	buscar	VMG0000
ALX	el	el	DA0FS0
ALX	donzel	doncel	NCMS000
ALX	el	el	DA0FS0
ALX	el	el	DA0FS0
ALX	meter	meter	VMN0000
ALX	Responder	responder	VMN0000
ALX	seer	ser	VSN0000
ALX	poner	poner	VMN0000
ALX	golpar	UNK	VMN0000
ALX	destaiar	destajar	VMN0000
ALX	tomar	tomar	VMN0000
ALX	escapar	escapar	VMN0000
ALX	esporonada	espolonada	NCFS000
ALX	uegada	vegada	NCFS000
ALX	delgada	delgado	AQ0FS0
ALX	nada	nada	PI0CS000
ALX	quexa	queja	NCFS000
ALX	remessa	remesa	NCFS000
ALX	apriessa	aprisa	RG
ALX	contienssa	UNK	NCFS000
ALX	uençer	vencer	VMN0000
ALX	prender	prender	VMN0000
ALX	meter	meter	VMN0000
ALX	beuer	beber	VMN0000
ALX	era	ser	VSII1S0
ALX	manera	manera	NCFS000
ALX	soltera	soltero	AQ0FS0
ALX	mollera	mollera	NCFS000
ALX	algazar	UNK	VMN0000
ALX	derribar	derribar	VMN0000
ALX	derrocar	derrocar	VMN0000
ALX	pesantes	pesante	AQ0CP0
ALX	andantes	andante	AQ0CP0
ALX	grandes	grande	AQ0CP0
ALX	antes	antes	RG
ALX	duelo	duelo	NCMS000
ALX	auuelo	abuelo	NCMS000
ALX	suelo	suelo	NCMS000
ALX	maiuelo	majuelo	NCMS000
ALX	mano	mano	NCFS000
ALX	hermano	hermano	NCMS000
ALX	sano	sano	AQ0MS0
ALX	troiano	troyano	NCMS000
ALX	complimiento	cumplimiento	NCMS000
ALX	mexielas	mejilla	NCFP000
ALX	tenlleras	templa	NCFP000
ALX	maziellas	UNK	NCFP000
ALX	capiellas	capilla	NCFP000
ALX	soterrado	soterrar	VMPS0SM
ALX	ondrado	honrado	AQ0MS0
ALX	acabado	acabar	VMPS0SM
ALX	obrado	obrar	VMPS0SM
ALX	passado	pasar	VMPS0SM
ALX	oluidado	olvidar	VMPS0SM
ALX	ortado	ortado	AQ0MS0
ALX	uengado	vengar	VMPS0SM
ALX	liurar	librar	VMN0000
ALX	far	hacer	VMN0000
ALX	cuntar	contar	VMN0000
ALX	mar	mar	NCCS000
ALX	tornar	tornar	VMN0000
ALX	arribar	arribar	VMN0000
ALX	pobladas	poblar	VMPS0PF
ALX	domadas	domar	VMPS0PF
ALX	periuradas	perjurar	VMPS0PF
ALX	yguales	igual	NCMP000
ALX	temporales	temporal	NCMP000
ALX	mortales	mortal	AQ0CP0
ALX	cabdales	caudal	AQ0CP0
ALX	geladas	gelada	NCMP000
ALX	maçanas	mancana	NCFP000
ALX	espigadas	espigar	VMPS0PF
ALX	pomadas	pomada	NCFP000
ALX	compassados	compasar	VMPS0PM
ALX	taiados	tajar	VMPS0PM
ALX	grados	grado	NCMP000
ALX	pagadas	pagar	VMPS0PF
ALX	escudo	escudo	NCMS000
ALX	entendudo	entender	VMPS0SM
ALX	metudo	metido	NCMS000
ALX	menudo	menudo	NCMS000
ALX	encantado	encantar	VMPS0SM
ALX	colado	colar	VMPS0SM
ALX	doblado	doblar	VMPS0SM
ALX	cuydado	cuidado	NCMP000
ALX	brafoneras	brafonera	NCFP000
ALX	trebugueras	UNK	AQ0FP0
ALX	ligeras	ligero	AQ0FP0
ALX	carreras	carrera	NCFP000
ALX	obrado	obrar	VMPS0SM
ALX	comprado	comprar	VMPS0SM
ALX	enlaçado	enlazar	VMPS0SM
ALX	peccado	pecado	NCMS000
ALX	espada	espada	NCFS000
ALX	temprada	templar	VMPS0SF
ALX	temprada	templar	VMPS0SF
ALX	esmerada	esmerar	VMPS0SF
ALX	armado	armar	VMPS0SM
ALX	furtado	hurtar	VMPS0SM
ALX	domado	domar	VMPS0SM
ALX	escarmentado	escarmentar	VMPS0SM
ALX	cuntar	contar	VMN0000
ALX	fablar	hablar	VMN0000
ALX	falsar	falsar	VMN0000
ALX	escapar	escapar	VMN0000
ALX	cauallero	caballero	NCMS000
ALX	sendero	sendero	NCMS000
ALX	otero	otero	NCMS000
ALX	messaiero	mensajero	NCMS000
ALX	uenido	venir	VMPS0SM
ALX	ferido	herir	VMPS0SM
ALX	apellido	apellido	NCMS000
ALX	ferido	herido	NCMS000
ALX	planos	plano	AQ0MP0
ALX	granados	granado	NCMP000
ALX	troianos	troyano	NCMP000
ALX	milanos	milano	NCMP000
ALX	pendon	pendón	NCMS000
ALX	coraçon	corazón	NCMS000
ALX	Razon	razón	NCFS000
ALX	gurrion	UNK	NCMS000
ALX	ensayar	ensayar	VMN0000
ALX	dar	dar	VMN0000
ALX	redrar	redrar	VMN0000
ALX	finar	finar	VMN0000
ALX	durar	durar	VMN0000
ALX	dexar	dejar	VMN0000
ALX	rrancar	UNK	VMN0000
ALX	ençerrar	encerrar	VMN0000
ALX	entrado	entrar	VMPS0SM
ALX	engannado	engañar	VMPS0SM
ALX	amortiguado	amortiguar	VMPS0SM
ALX	soterrado	soterrar	VMPS0SM
ALX	ordenado	ordenado	AQ0MS0
ALX	desbaratado	desbaratar	VMPS0SM
ALX	çerrado	cerrar	VMPS0SM
ALX	destaiado	destajar	VMPS0SM
ALX	creeria	creer	VMIC3S0
ALX	couardia	cobardía	NCFS000
ALX	dia	día	NCMS000
ALX	caualleria	caballería	NCFS000
ALX	morir	morir	VMN0000
ALX	complir	cumplir	VMN0000
ALX	foyr	huir	VMN0000
ALX	guarir	guarir	VMN0000
ALX	damos	dar	VMIP1P0
ALX	manos	mano	NCFP000
ALX	morramos	morir	VMSP1P0
ALX	prendamos	prendar	VMIP1P0
ALX	fara	hacer	VMIF3S0
ALX	quebrantara	quebrantar	VMSI3S0
ALX	ha	haber	VMIP3S0
ALX	uera	vero	AQ0FS0
ALX	espanto	espanto	NCMS000
ALX	quebranto	quebranto	NCMS000
ALX	sancto	santo	AQ0MS0
ALX	quanto	cuanto	PR0MS000
ALX	cuydaua	cuidar	VMII1S0
ALX	guisaua	guisar	VMII1S0
ALX	amparaua	amparar	VMII3S0
ALX	lama	lama	NCMS000
ALX	trauersura	UNK	NCFS000
ALX	figura	figura	NCFS000
ALX	caualgadura	cabalgadura	NCFS000
ALX	pressura	presura	NCFS000
ALX	hermano	hermano	NCMS000
ALX	mano	mano	NCFS000
ALX	sanno	UNK	NCMS000
ALX	uano	baño	NCMS000
ALX	cauallo	caballo	NCMS000
ALX	grado	grado	NCMS000
ALX	esperalo	esperar·lo	VMIP3S0·PC3CNA00
ALX	gallo	gallo	NCMS000
ALX	cabo	cabo	NCMS000
ALX	grado	grado	NCMS000
ALX	engannado	engañar	VMPS0SM
ALX	desarrado	desarrado	AQ0MS0
ALX	acabada	acabar	VMPS0SF
ALX	trastornada	trastornar	VMPS0SF
ALX	espada	espada	NCFS000
ALX	llegada	llegar	VMPS0SF
ALX	coraçon	corazón	NCMS000
ALX	oraçion	oración	NCFS000
ALX	son	ser	VSIP3P0
ALX	sazon	sazón	NCFS000
ALX	ordenada	ordenar	VMPS0SF
ALX	uegada	vegada	NCFS000
ALX	encomendada	encomendar	VMPS0SF
ALX	desamparada	desamparado	NCFS000
ALX	barragania	barraganía	NCFS000
ALX	caualleria	caballería	NCFS000
ALX	dia	día	NCMS000
ALX	podria	poder	VMIC3S0
ALX	sentido	sentido	NCMS000
ALX	apreso	apreso	AQ0MS0
ALX	peso	peso	NCMS000
ALX	preso	preso	AQ0MS0
ALX	uino	venir	VMIS3S0
ALX	uezino	vecino	NCMS000
ALX	pino	pino	NCMS000
ALX	festino	festino	AQ0MS0
ALX	guarir	guarir	VMN0000
